Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:e947,0.1,216.05,0.11590296495956875,121.03,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.2,216.05,0.11590296495956875,121.03,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.3,216.15,0.08971890643049674,121.11,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.4,216.85,0.0824027724297266,121.69,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.5,218.15,0.04428186368887177,122.8,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.6,218.15,0.04428186368887177,122.8,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.7,218.25,0.021178282633808276,122.89,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.8,218.35,0.018867924528301883,122.99,0.0
1010/9000|fd34::0017:0d00:0030:e947,0.9,219.55,0.008086253369272267,124.15,0.0
1010/9000|fd34::0017:0d00:0030:e947,1.0,219.55,0.0081,124.15,0.1581265
3303/5702|fd34::0017:0d00:0030:e947,0.1,216.03,0.125,121.0,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.2,216.13,0.09615384615384615,121.08,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.3,216.13,0.09615384615384615,121.08,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.4,216.93,0.08153846153846156,121.74,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.5,218.13,0.04730769230769227,122.76,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.6,218.13,0.04730769230769227,122.76,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.7,218.23,0.020000000000000018,122.85,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.8,218.93,0.013076923076923097,123.53,0.0
3303/5702|fd34::0017:0d00:0030:e947,0.9,219.53,0.007692307692307665,124.11,0.0
3303/5702|fd34::0017:0d00:0030:e947,1.0,219.53,0.0077,124.11,0.1571371
1010/9000|fd34::0017:0d00:0030:e95e,0.1,220.72,0.13128930817610063,123.71,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.2,221.62,0.11006289308176098,124.39,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.3,222.02,0.09158805031446537,124.71,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.4,222.22,0.07311320754716977,124.87,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.5,222.62,0.06603773584905659,125.22,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.6,223.82,0.045597484276729605,126.28,0.0
